Customer ID;Name;Surname;Gender;Birthdate
690532;Danielle;Johnson;F;2005.10.19
571916;Mark;Lynn;F;1959.10.31
150726;Matthew;Richards;;1970.10.28
830600;Benjamin;Benton;M;1968.10.28
248865;Rebecca;Pruitt;M;1966.10.29
9856;Kimberly;Collins;F;1974.10.27
760818;Alec;Reyes;M;1964.10.29
922348;Alan;Ross;M;1950.11.02
559797;Russell;Oconnell;M;1988.10.23
625871;Ryan;Mooney;M;1973.10.27
795405;Kenneth;Mason;M;2003.10.20
76918;Dawn;Stephens;F;2001.10.20
344355;Angela;Hicks;F;1949.11.02
763157;Wendy;Guzman;;1962.10.30
256660;Jennifer;Williams;M;1991.10.23
594958;Karina;Johnson;F;1957.10.31
558301;Alexander;Turner;M;1953.11.01
519254;Kevin;Watson;F;1987.10.24
652229;Troy;Farmer;F;1985.10.24
582119;Christopher;Weaver;F;1969.10.28
602043;Michael;Parker;F;2001.10.20
960404;Lori;Jacobson;M;1973.10.27
900827;James;Hancock;M;1953.11.01
528405;Katie;Mclean;M;2001.10.20
189150;Faith;Townsend;M;1987.10.24
229556;Matthew;Lewis;F;1973.10.27
902906;James;Smith;F;1996.10.21
629433;Kimberly;Wilson;M;1983.10.25
544264;Michelle;Patel;F;1972.10.27
76744;Erica;Fleming;F;1952.11.01
610283;Jamie;Hudson;F;1951.11.02
90285;Jonathan;Mercado;M;1956.10.31
129256;Joyce;Stone;F;1988.10.23
865747;Randy;Hammond;M;1983.10.25
278286;Lisa;Horton;F;1989.10.23
107958;Dennis;Medina;F;1974.10.27
868847;Michael;Brown;F;1982.10.25
580639;Joshua;Garcia;F;1977.10.26
505139;Larry;Cross;;2001.10.20
981065;Derek;Kerr;M;1965.10.29
503623;Lisa;Fitzgerald;F;1985.10.24
6375;James;Vazquez;M;1993.10.22
95053;Alexandra;Richardson;M;1980.10.25
263396;Deborah;Wang;M;2005.10.19
78804;Shaun;Torres;M;1991.10.23
200671;David;Powell;F;1949.11.02
181213;Steven;Good;F;1983.10.25
183274;Kyle;Spence;M;1966.10.29
258461;Lisa;Underwood;M;1989.10.23
878814;Lauren;Howard;M;1969.10.28
89423;James;Howard;M;1976.10.26
651193;Mark;Richmond;M;1954.11.01
33622;Jason;Curtis;M;1970.10.28
96325;William;Simpson;M;1957.10.31
372605;Maria;Smith;M;1948.11.02
269312;Jessica;Clark;F;1984.10.24
598500;Julian;Mayo;M;1969.10.28
786663;George;Carter;M;1966.10.29
50907;Victoria;Smith;M;1999.10.21
226098;Derek;Singh;F;1988.10.23
288889;Timothy;Moore;M;1975.10.27
799063;Sheryl;Smith;F;1985.10.24
253304;James;Hernandez;F;1964.10.29
362382;James;Jones;M;1949.11.02
806330;Paul;Cox;;2005.10.19
527929;Ryan;Edwards;F;1968.10.28
193927;Andrew;Bolton;;1993.10.22
64703;William;Gonzalez;M;1967.10.29
458515;Jessica;Miles;F;1982.10.25
494348;Marc;Cox;F;1976.10.26
345509;Jessica;Sullivan;F;1967.10.29
11607;Sandra;Hinton;M;1966.10.29
328322;Charles;Young;M;2003.10.20
167421;Jessica;Roberts;M;1982.10.25
945139;Richard;Foster;M;2004.10.19
995767;Jill;White;M;2005.10.19
831729;Cassandra;Guerra;F;2003.10.20
432489;Brandon;Smith;F;1951.11.02
457651;Michael;Mcmillan;F;2001.10.20
477659;Catherine;Lara;;1991.10.23
713219;Richard;Welch;;1967.10.29
277619;John;Murphy;M;1982.10.25
241867;Christopher;Wise;F;1970.10.28
378678;Kyle;Jones;F;1983.10.25
2037;Heather;Williams;M;1984.10.24
193375;Sarah;Stokes;F;1987.10.24
360531;Lawrence;Brennan;F;1967.10.29
889696;Daniel;Davila;M;2004.10.19
69608;Susan;Ellison;M;1987.10.24
587737;Megan;Brown;M;1983.10.25
95742;Ryan;Taylor;F;1978.10.26
153867;Eric;Gonzalez;M;1994.10.22
275918;John;Dean;F;1995.10.22
528916;Patricia;Luna;M;1974.10.27
486777;Angela;Houston;F;1954.11.01
322621;Jason;Shaffer;F;1968.10.28
798903;Ronald;Kim;;1985.10.24
381788;Anthony;Glover;M;1959.10.31
274690;Randy;Raymond;F;1956.10.31
490578;Diana;Montoya;F;2002.10.20
380191;Brandon;Simmons;M;1963.10.30
455204;Hector;Evans;M;1958.10.31
517511;Thomas;Howell;M;1967.10.29
788526;Ashley;Jones;M;1994.10.22
393832;Crystal;Nunez;M;1984.10.24
111414;Brian;Hill;M;1986.10.24
530336;Dustin;Jackson;F;1980.10.25
512671;Gwendolyn;Gomez;F;1967.10.29
402594;Kevin;Matthews;F;1968.10.28
23916;Olivia;Kim;;1978.10.26
956671;Sherry;Hatfield;M;1966.10.29
543072;Richard;Robinson;F;1955.11.01
336278;Shawn;Martin;F;1986.10.24
659681;Sherry;Wilson;F;2002.10.20
845357;Veronica;Alvarado;M;1964.10.29
196715;Peter;Ortega;M;1969.10.28
209542;Gwendolyn;Edwards;;1963.10.30
945266;Marcia;Watson;M;1972.10.27
789509;Clifford;Pineda;F;1998.10.21
70475;Isaac;Fowler;M;2001.10.20
744495;Sabrina;Ramirez;F;1976.10.26
845997;Yvette;Koch;M;1957.10.31
739675;Gregory;Miller;M;2005.10.19
326481;Gabriel;Anderson;M;1952.11.01
313014;Michelle;Flores;;1984.10.24
291378;Latoya;Davis;F;1986.10.24
261010;David;Scott;F;1997.10.21
638240;Cory;Price;M;1953.11.01
861772;Justin;Sandoval;F;1998.10.21
999056;Philip;Campos;F;1951.11.02
950108;Troy;Moore;M;1948.11.02
728185;Bryan;Stone;F;1976.10.26
510795;Mary;Osborne;F;1974.10.27
541415;Robin;Ellis;F;1967.10.29
222599;Danielle;Berry;M;1984.10.24
155004;Zachary;Wallace;F;1951.11.02
561322;David;Flynn;F;1975.10.27
700455;Lisa;Whitaker;M;1982.10.25
773650;Catherine;Ashley;M;1994.10.22
788702;James;Evans;M;1948.11.02
612365;Michael;Ford;M;1986.10.24
999162;Mark;Brown;F;1996.10.21
340442;Joan;Brown;;1960.10.30
344412;James;Weaver;M;1991.10.23
278070;Katie;Phillips;F;2005.10.19
686523;Robin;Smith;F;1955.11.01
578597;Scott;Curry;F;1996.10.21
160169;Joseph;Henry;;1955.11.01
168212;April;Waller;F;1994.10.22
376627;Michael;Hall;F;1963.10.30
814108;Todd;Mckinney;M;1994.10.22
958822;Samantha;Young;F;2005.10.19
964217;Chad;Anderson;M;2004.10.19
324333;Dwayne;Ayers;F;1963.10.30
178078;Alexandra;Herman;F;2005.10.19
968504;Steven;Williams;F;1981.10.25
316216;Amanda;Frank;F;2001.10.20
425285;Victoria;Green;M;1958.10.31
257024;Mark;Bennett;M;1997.10.21
31830;Jasmine;Terry;M;1964.10.29
572823;Michael;Middleton;M;1985.10.24
143158;Robert;Obrien;M;1953.11.01
231496;Michelle;Barnes;F;1951.11.02
908570;Jason;Wood;F;1998.10.21
475413;Robert;Kelly;F;1984.10.24
88714;Keith;Steele;M;1969.10.28
644436;Leonard;Mahoney;M;1968.10.28
472863;Yolanda;Williams;F;1971.10.28
525797;Brandon;Dalton;M;1997.10.21
511688;Brian;Johnson;F;2002.10.20
694040;Bethany;Miller;F;1970.10.28
482925;Jon;Smith;;1986.10.24
864386;Sara;Petersen;F;1952.11.01
894607;Robert;Ryan;M;1990.10.23
948309;Danielle;Johnson;;1966.10.29
42882;Kelsey;Mitchell;M;1978.10.26
610227;Brian;Macias;M;1999.10.21
265462;Mary;Brown;M;1982.10.25
600499;Laurie;Page;M;2002.10.20
656432;Joshua;Peters;M;1950.11.02
582726;April;Thomas;M;1965.10.29
967838;Chelsea;Mays;F;1995.10.22
290944;Vanessa;Jones;F;1963.10.30
308688;Meagan;Thomas;M;2005.10.19
211540;Allen;Yates;F;1998.10.21
386686;Allison;Hess;M;1971.10.28
744334;Dustin;Noble;M;1998.10.21
226140;Phillip;Pacheco;F;1981.10.25
726050;James;Sawyer;;1967.10.29
521935;Brendan;Mcguire;M;1966.10.29
391022;Kim;Bryant;M;1964.10.29
517188;Miranda;Price;M;1970.10.28
916306;Crystal;Williams;;1978.10.26
19428;Bryan;Aguilar;F;1958.10.31
658474;Rebecca;Barnes;F;1984.10.24
727042;Valerie;Peters;;1971.10.28
116305;Richard;Lowe;F;1987.10.24
529515;Stephen;Santiago;F;1981.10.25
812825;Michael;Green;F;1991.10.23
911111;Michele;Hardin;M;1977.10.26
48620;Brittany;Diaz;M;1971.10.28
604196;Selena;Martin;M;1957.10.31
292456;John;Smith;M;1957.10.31
350416;Paula;Watts;F;1986.10.24
525958;Katherine;Ramirez;F;1998.10.21
131210;Travis;Jackson;;1971.10.28
313751;Marcus;Obrien;F;1998.10.21
636525;Caitlyn;Turner;M;1971.10.28
789584;Dawn;Wolf;M;1963.10.30
575879;Amber;Vega;F;1992.10.22
724950;Anthony;Terry;F;1996.10.21
646198;Elizabeth;Singleton;;1952.11.01
115690;Mackenzie;Hardin;M;1965.10.29
740983;Amber;Spence;M;1965.10.29
781541;Hannah;Lopez;F;1952.11.01
109036;Renee;Cox;M;1952.11.01
510344;Sandra;Daniels;F;1957.10.31
132040;Joseph;Parker;F;1975.10.27
565817;Elizabeth;Cox;M;2003.10.20
419844;Rachel;Long;M;1969.10.28
363554;Alex;Fuller;;1979.10.26
262585;John;Johnson;F;1989.10.23
207807;Erica;Johnson;F;1977.10.26
573407;Leslie;Ball;F;1997.10.21
424850;Cynthia;West;F;1964.10.29
796061;Michael;Montgomery;M;1960.10.30
938431;Derek;Carroll;F;1954.11.01
914531;Brianna;Wilson;F;1993.10.22
957050;Patricia;Thornton;M;1966.10.29
545126;Andrew;Campbell;M;2005.10.19
880078;Benjamin;Mcpherson;F;1978.10.26
708372;Timothy;Martinez;;1988.10.23
770832;Sarah;Thompson;F;1970.10.28
930449;Amanda;Nolan;F;1983.10.25
943338;Carl;Marquez;M;1955.11.01
956806;Mark;Perez;F;1954.11.01
535305;Eric;Gilbert;F;1952.11.01
309059;Sarah;Walsh;F;2004.10.19
491198;Tiffany;Taylor;F;1965.10.29
861134;Angela;Mcdonald;M;1999.10.21
875642;Benjamin;Morton;M;1991.10.23
162484;Anthony;Bailey;F;1963.10.30
843074;Matthew;Vaughn;F;1965.10.29
530659;Brandon;Pearson;F;1951.11.02
821557;Jose;Carr;M;1968.10.28
327234;Keith;Gray;F;1958.10.31
553914;Anthony;Gonzalez;M;1960.10.30
354357;Ian;Clark;F;1970.10.28
699694;Joseph;Clark;;1991.10.23
477807;Mariah;Grant;M;1969.10.28
268446;William;Myers;M;1979.10.26
373374;Victoria;Garcia;M;1988.10.23
407376;Anna;Brown;M;1979.10.26
722464;Mary;Baker;F;1956.10.31
793037;Reginald;Mathis;;2002.10.20
481539;Joseph;Thomas;M;1950.11.02
748983;Martha;Tucker;M;1975.10.27
548407;Zachary;Zhang;F;1992.10.22
793668;Diana;Morales;F;1948.11.02
203320;Michael;Lewis;M;1962.10.30
171843;Hannah;Owens;M;1999.10.21
810614;Elizabeth;Knight;;1960.10.30
747848;Amber;Wang;M;1968.10.28
537248;Brett;Davis;F;1968.10.28
263537;Alexander;Cox;M;1986.10.24
157208;Kathryn;Andrews;F;2001.10.20
615070;Dean;Bautista;F;1953.11.01
920129;Hannah;Arias;M;1992.10.22
772934;Elizabeth;Fernandez;F;1949.11.02
715891;Marie;Thompson;M;1997.10.21
443504;Sherri;Bird;F;1970.10.28
620863;Kimberly;Gray;F;1976.10.26
245665;Christopher;Logan;M;1981.10.25
814800;Stacy;Cortez;F;1976.10.26
583010;Diane;Browning;M;1990.10.23
713015;Jerry;Harris;F;1994.10.22
875855;Keith;Phillips;;1953.11.01
552700;Michael;Johnson;M;2001.10.20
133295;Ryan;Warren;M;1958.10.31
621591;Laura;Baker;F;1957.10.31
179417;Christine;Owens;M;1973.10.27
986918;Sarah;Ross;M;1990.10.23
238472;Whitney;King;M;1985.10.24
622349;John;Gray;;1953.11.01
91657;Jose;Griffin;F;1988.10.23
337451;Lawrence;Flores;F;1973.10.27
499;Carla;Keller;M;1972.10.27
721212;Jonathan;Soto;M;1966.10.29
439321;Amy;Mcdaniel;M;1987.10.24
888448;Rebecca;Ellis;F;1975.10.27
985239;Christopher;Williams;F;1950.11.02
294153;Chris;Montes;F;2003.10.20
810132;Jessica;Richardson;M;1952.11.01
370894;Monica;Best;M;1979.10.26
510535;Laura;Turner;F;1966.10.29
714860;Scott;Mckenzie;M;1990.10.23
103095;Kelly;Garcia;M;2001.10.20
709055;Jennifer;Goodman;M;1965.10.29
841375;Miguel;Atkinson;F;1991.10.23
488514;Christopher;Mcclure;;1985.10.24
996941;Benjamin;Robertson;M;1967.10.29
776587;Jessica;Cohen;M;1993.10.22
457332;Jared;Leblanc;F;1969.10.28
699714;Kenneth;Scott;M;1969.10.28
449088;Michael;Aguirre;;2005.10.19
667011;Tina;Munoz;F;1949.11.02
647835;Shannon;Edwards;F;1951.11.02
106772;Jonathan;Baker;;1996.10.21
561230;Melanie;Bailey;;1986.10.24
3197;Heather;Burns;M;1972.10.27
895803;William;Martinez;F;1952.11.01
245454;Christopher;Nguyen;;1977.10.26
326278;Mandy;Griffin;F;1982.10.25
457670;Randall;Mosley;M;1973.10.27
173976;Jamie;Rose;M;1967.10.29
141468;Taylor;Morales;M;1988.10.23
276306;Amber;Shepherd;M;1961.10.30
794502;Michael;Pennington;M;1965.10.29
331097;Teresa;Lewis;M;1989.10.23
275959;Natalie;Garner;F;1971.10.28
137074;Bailey;Morales;M;1955.11.01
790328;Mary;Booth;F;2002.10.20
181308;Jamie;Rush;F;1999.10.21
757169;Danielle;King;M;1960.10.30
189212;Leslie;Jones;F;1981.10.25
341285;Ronald;Gonzalez;M;2003.10.20
827697;Jennifer;Park;M;2003.10.20
26096;Pamela;Schwartz;M;1961.10.30
122192;Christina;Ramirez;;1951.11.02
179349;Allen;Miranda;F;1981.10.25
54606;Robert;Lewis;M;1974.10.27
566140;Kimberly;Thomas;F;1969.10.28
44635;Howard;Davis;M;1997.10.21
689887;Bryan;Ashley;M;1964.10.29
809451;Madison;Cook;F;1978.10.26
857849;Jennifer;Thomas;M;1964.10.29
359728;Kevin;Romero;F;1999.10.21
449074;Stephanie;Black;;1994.10.22
27233;Derrick;Graves;F;1995.10.22
101286;Lauren;Lawson;M;1965.10.29
75713;Alexis;Franklin;F;1969.10.28
15232;Ashley;Barnes;M;1974.10.27
451624;Christopher;Rodriguez;F;1956.10.31
807362;Jamie;Noble;F;1974.10.27
366290;Mary;Williams;F;1996.10.21
23099;Sharon;Cortez;F;1984.10.24
729128;Ian;Sullivan;F;1985.10.24
59371;Nicholas;Cooper;M;1966.10.29
869684;Christopher;Johnson;F;1997.10.21
21915;Lisa;Long;M;1955.11.01
463941;Dawn;Hernandez;M;1949.11.02
983528;Megan;Brown;F;1999.10.21
414465;Brad;Hill;M;1962.10.30
397024;James;Cox;M;1997.10.21
532646;Mark;Thomas;F;1978.10.26
232047;Lisa;Medina;M;1963.10.30
108385;Brandon;Boyd;F;1953.11.01
962007;Brandon;Clarke;M;1992.10.22
832497;Laura;Roberts;M;1969.10.28
816708;Cynthia;Wilkerson;M;1971.10.28
108496;Jessica;Garrett;M;2002.10.20
757798;Kevin;Robinson;M;1972.10.27
182812;Barry;Williams;M;1985.10.24
856483;Beth;Murillo;M;1948.11.02
309566;Rachel;Robertson;F;1987.10.24
206087;Tiffany;Gonzalez;F;1988.10.23
618306;Monica;Bishop;F;1997.10.21
973807;Chad;Anderson;;1998.10.21
199748;Aaron;Reynolds;F;1964.10.29
20158;Alexis;Chavez;F;1983.10.25
184525;Dean;Wright;;1953.11.01
22543;Erica;Sparks;F;1967.10.29
740648;Michelle;Gill;M;1950.11.02
43063;Danielle;Avila;M;1982.10.25
752295;Daniel;Shepherd;F;1970.10.28
27715;Katie;Woodard;M;1955.11.01
177652;Cheryl;Levine;F;1988.10.23
248249;Jenna;Warren;F;1951.11.02
589964;Courtney;Williams;F;1970.10.28
308106;Jennifer;Foster;M;1968.10.28
454787;April;Williams;M;1969.10.28
784272;Linda;Stanton;F;2000.10.20
467686;Jodi;Bell;F;1948.11.02
550610;Kimberly;Park;M;1971.10.28
683352;Tracy;Stewart;F;1960.10.30
713653;Paul;Randall;F;1976.10.26
516220;Taylor;Russell;M;2002.10.20
435802;Stephen;Jordan;M;1998.10.21
27308;Paul;Werner;F;1990.10.23
447815;Jared;Strickland;F;2002.10.20
80424;Darin;Hayes;M;2005.10.19
629804;Daniel;Parrish;M;2004.10.19
979811;Michael;Taylor;F;1983.10.25
770758;Craig;Matthews;F;1969.10.28
104151;Michael;Horton;M;1948.11.02
398461;Jason;Collins;;1966.10.29
996758;Jesse;Le;M;1961.10.30
5584;Ryan;Graves;F;1975.10.27
856830;Amy;Smith;M;1986.10.24
851972;Dustin;Tate;M;1982.10.25
220313;Andre;Allen;M;1964.10.29
160219;Jennifer;Garcia;;1956.10.31
160766;Tanya;Simpson;M;1995.10.22
236831;Patricia;Pruitt;M;1961.10.30
53082;Ann;Estrada;M;2005.10.19
934873;Monica;Guzman;F;1952.11.01
960895;Michael;Griffith;F;1982.10.25
140400;Shari;Walker;F;1995.10.22
819637;Stephanie;Burke;;1986.10.24
716259;Tammy;Brown;M;2001.10.20
239415;Melissa;Kemp;M;1982.10.25
133251;Matthew;Good;M;1981.10.25
906319;Timothy;Moran;F;1974.10.27
377153;Alexandra;Jimenez;F;1950.11.02
239493;Tanya;Brewer;;1977.10.26
985164;Charles;Burns;M;2000.10.20
288065;Melissa;Melton;;1979.10.26
579238;Gregory;Bright;M;1959.10.31
616423;Justin;Wood;M;1948.11.02
512553;Benjamin;Lewis;F;1948.11.02
15342;Thomas;Chapman;;1997.10.21
480423;Hayley;Lambert;F;1978.10.26
421229;Daniel;Sanchez;F;1984.10.24
704935;Jonathan;Patton;F;1961.10.30
201922;Brianna;Gay;F;1974.10.27
53667;Susan;Benitez;M;1987.10.24
887134;Sandra;Castro;F;1977.10.26
936023;Ann;Lawrence;M;1974.10.27
632754;Tiffany;Taylor;;1965.10.29
400098;Jimmy;Washington;F;1995.10.22
542818;Cristian;Davis;;1961.10.30
413573;Paige;Lewis;M;1987.10.24
753064;Christopher;Hall;F;1948.11.02
779475;Adam;Johnson;F;1951.11.02
899416;William;Lopez;;1988.10.23
198468;Mary;Gutierrez;M;1950.11.02
838884;Rachel;Nelson;F;1983.10.25
312917;Connie;Wilson;M;1985.10.24
442694;Wesley;Yu;M;2001.10.20
785437;John;Miller;;1982.10.25
557983;Chelsea;Armstrong;;1978.10.26
597635;Kara;Perkins;M;1996.10.21
388981;Todd;Dorsey;M;1970.10.28
61644;David;Mckenzie;;1969.10.28
914530;Rebecca;Ashley;;1964.10.29
517981;Sandra;Beltran;F;2002.10.20
735350;Hunter;Duran;M;1994.10.22
819901;David;Castro;M;1960.10.30
638087;Gregory;Ramirez;F;1974.10.27
67607;Amy;Peterson;F;1972.10.27
713763;Dorothy;Adams;M;1972.10.27
128893;Amy;Smith;F;1951.11.02
776758;Dennis;Reyes;F;1997.10.21
194840;Angela;Blackwell;;1962.10.30
184932;Christopher;Stephens;M;1967.10.29
138193;Brian;Howell;M;1964.10.29
181255;George;Waller;F;1976.10.26
438678;Christina;Marshall;M;1957.10.31
140071;Jasmine;Davis;F;1989.10.23
2870;Samuel;White;F;1954.11.01
50198;Tyler;Cantrell;F;1985.10.24
731826;Sandra;Brooks;M;1968.10.28
39145;Jacob;Smith;F;1988.10.23
548408;Terri;Johnson;M;1965.10.29
892030;Tasha;Mcdonald;M;1980.10.25
147548;Melissa;Gilbert;M;1994.10.22
514905;Danielle;Cain;F;1993.10.22
350424;Felicia;Sullivan;M;1973.10.27
847241;Joanne;Vargas;M;1981.10.25
365811;John;Mack;M;1974.10.27
347831;Douglas;Lee;M;1962.10.30
103663;Kenneth;Jones;M;1996.10.21
636998;Ashley;Daniel;F;1975.10.27
851417;Katherine;Stone;M;1972.10.27
467727;Amber;Conrad;F;1956.10.31
375113;Kelly;Davis;F;2005.10.19
830822;Kathryn;Powell;F;1972.10.27
827371;Allen;Smith;M;1992.10.22
896921;Tiffany;Gonzalez;F;2003.10.20
160957;Christina;Griffith;M;1991.10.23
193459;Monique;Rodriguez;M;1987.10.24
946389;Tracy;Ball;F;1997.10.21
525177;Lindsey;Harrington;M;1974.10.27
192422;Keith;Peterson;M;1993.10.22
965930;Calvin;Nelson;M;1993.10.22
676581;Mary;Taylor;M;2000.10.20
670021;Dean;Dunn;M;2000.10.20
355096;Craig;Aguilar;M;1966.10.29
990310;Sarah;Reyes;F;1968.10.28
486586;Mark;Bradford;M;2002.10.20
666232;Rachel;Ortiz;M;1988.10.23
118423;Nichole;Moreno;F;1980.10.25
670343;Joseph;Solis;F;1954.11.01
173377;Dawn;Hernandez;F;2003.10.20
949654;Heather;Tucker;F;1970.10.28
542423;Carrie;Hudson;M;1997.10.21
895777;Kevin;Deleon;M;1995.10.22
185923;Jeremy;Sandoval;M;1983.10.25
378889;Victoria;Hammond;M;1957.10.31
358805;Leslie;Nguyen;F;1954.11.01
774838;Michael;Gomez;;2001.10.20
964814;Jillian;Martinez;F;1985.10.24
655493;Jennifer;Jacobson;M;1985.10.24
810265;Ronald;Mcdonald;M;1972.10.27
213327;James;Parker;;1987.10.24
481231;Andrea;Bond;F;1993.10.22
747035;Paula;Richardson;M;1978.10.26
977512;Heather;Johnson;F;1969.10.28
426809;Cody;Ayers;F;1975.10.27
432413;Melissa;Huff;M;1967.10.29
225315;Kristin;Carter;F;1967.10.29
365986;Ruben;Faulkner;M;1951.11.02
69308;Brenda;Allen;M;1985.10.24
327291;Rebecca;Rios;M;1996.10.21
761056;Phyllis;Estes;F;2003.10.20
292951;Sabrina;Patterson;;1962.10.30
276806;Matthew;Miller;M;1965.10.29
334864;Dominic;Miller;M;1987.10.24
754383;Justin;Reid;F;1981.10.25
199352;Kathryn;Butler;F;1966.10.29
923591;Megan;Myers;F;1971.10.28
481000;Christine;King;;1975.10.27
633264;Michael;Levine;M;1957.10.31
179604;David;Baker;M;1981.10.25
269732;Rachel;Sherman;F;1981.10.25
45974;Donald;Potter;M;1970.10.28
415539;Timothy;Chavez;F;1967.10.29
617229;Lindsey;Ramirez;F;2005.10.19
439683;Andrew;Henry;F;1960.10.30
906084;Robert;Porter;F;1976.10.26
479095;Travis;West;F;1982.10.25
227420;Helen;Freeman;F;1990.10.23
157065;Daniel;Gilbert;F;1986.10.24
721636;Robert;Zuniga;M;1952.11.01
3969;Brendan;Jacobs;F;1994.10.22
91969;Kelly;Winters;M;1993.10.22
528529;Jennifer;Marks;F;1965.10.29
381244;Cory;Chung;M;1977.10.26
820514;Shannon;Lawrence;M;1993.10.22
880546;Kristen;Ortiz;M;1963.10.30
845653;Ryan;Levine;M;1977.10.26
802363;Ruth;Mann;M;1997.10.21
572684;Crystal;Rodriguez;F;2001.10.20
458625;Kristina;Jones;;1998.10.21
839180;Ashley;Jennings;F;1996.10.21
494696;George;Clark;M;1960.10.30
770536;Darrell;Crawford;F;2000.10.20
985658;Christopher;Wong;F;1990.10.23
791112;Adrian;Johnson;F;1998.10.21
444397;Randy;Ramirez;F;1987.10.24
589954;Miranda;Carter;F;1948.11.02
467183;Lisa;Herrera;M;1971.10.28
405864;Kathy;Flores;M;1969.10.28
679232;Jeffrey;Berry;F;1967.10.29
335703;Katherine;Warren;M;1951.11.02
281434;Stephen;Ortiz;M;1988.10.23
331241;Charles;Weber;M;1950.11.02
567489;Brandon;Hood;;1985.10.24
511344;Crystal;Gomez;F;1951.11.02
357071;Kevin;Wilson;M;1957.10.31
479421;Jackson;Baker;M;1957.10.31
420292;Jessica;Pham;F;1982.10.25
487409;John;Johns;M;1982.10.25
691091;Mitchell;Gutierrez;;1976.10.26
85128;Cynthia;Powell;F;1963.10.30
388088;Anthony;Wallace;M;1995.10.22
422283;Charles;King;F;1957.10.31
263886;Kenneth;Mays;M;1964.10.29
986555;Eric;Wiley;F;1973.10.27
234611;Eric;Patel;F;1976.10.26
477038;Thomas;Roberts;F;1952.11.01
934801;Carol;Brown;M;1967.10.29
965242;Brandon;Caldwell;F;1987.10.24
98382;Seth;Ewing;M;1978.10.26
944701;Johnny;Ford;;1985.10.24
785674;Angela;Wilson;M;1952.11.01
388956;Michelle;Webb;F;1991.10.23
281498;Brenda;Fry;M;1997.10.21
796464;Crystal;Reeves;M;1992.10.22
26428;Matthew;Perez;M;1951.11.02
351768;Laurie;Evans;M;1961.10.30
481764;Larry;Mitchell;F;1969.10.28
195341;Jennifer;Holt;M;1989.10.23
192326;Annette;Perez;M;1960.10.30
640632;Calvin;Castillo;;1949.11.02
143013;Dawn;Jones;M;1961.10.30
727216;Ann;Jones;F;1998.10.21
729024;James;Bonilla;M;1981.10.25
958192;Eugene;Fischer;F;1991.10.23
908531;Martin;Torres;;1951.11.02
678025;Mark;Perez;M;1979.10.26
879438;Hannah;Hill;F;1989.10.23
422316;Jessica;King;F;1990.10.23
778946;Deborah;Moore;;1952.11.01
908794;Luke;Fowler;M;1958.10.31
139454;Joseph;Kelly;M;1957.10.31
53821;Alexander;Vargas;;1964.10.29
322810;Jamie;Hunt;F;1964.10.29
711838;Tanner;Mays;M;1963.10.30
634144;Richard;Trevino;F;1949.11.02
212760;Donald;Whitney;;1958.10.31
892613;Amanda;Williams;M;1971.10.28
95005;Kim;Hampton;F;1950.11.02
247270;Ian;Murphy;M;1988.10.23
223749;John;Rivera;M;1963.10.30
936962;Steven;Joseph;;1958.10.31
219751;Teresa;Beasley;M;1966.10.29
945908;Anthony;Romero;F;1969.10.28
530666;Justin;Martin;F;1974.10.27
800808;Brianna;Wilson;M;1981.10.25
603081;Julia;Alexander;;1999.10.21
560514;Robert;Williams;;1999.10.21
457234;James;Johnson;F;1986.10.24
898566;Donald;Fischer;M;1950.11.02
862312;Angela;Smith;F;1969.10.28
484739;Donald;Atkinson;;1976.10.26
906225;Margaret;Woods;M;1990.10.23
610905;Noah;Johnson;F;1955.11.01
74928;Michelle;Lane;M;1980.10.25
494658;Michele;Guerra;M;1974.10.27
453531;John;West;F;1953.11.01
110019;Kelly;Santiago;F;2002.10.20
316497;Michael;Lee;;1978.10.26
446444;Brian;Fox;M;1952.11.01
487043;Dale;Morgan;M;1958.10.31
879034;Jacob;Lin;M;1995.10.22
434441;Kelly;Pierce;M;1985.10.24
139694;Amanda;Graham;F;1951.11.02
62610;Tammy;Mathews;M;1948.11.02
998085;Stephanie;Anderson;M;2002.10.20
151963;Nathaniel;Salas;M;1979.10.26
27940;Samantha;Charles;M;1975.10.27
220530;Jessica;Snyder;F;1957.10.31
199834;Jessica;Johnson;F;1966.10.29
40076;Aimee;Oconnor;M;1960.10.30
649483;Jennifer;Baker;F;2001.10.20
175742;Kristin;Wolfe;M;1968.10.28
372560;Amy;Rios;F;1986.10.24
427711;Paul;Vazquez;M;1956.10.31
562657;Pam;Garcia;F;1965.10.29
873528;Jeffrey;Hahn;M;2000.10.20
753832;Richard;Hill;M;2002.10.20
732314;Brent;Smith;F;1995.10.22
151813;Shawn;Hampton;F;1967.10.29
295846;Sandra;Pearson;F;1989.10.23
235091;Nicole;Boyd;M;1966.10.29
605681;Jaime;Gutierrez;M;2003.10.20
144322;Mark;May;;1982.10.25
633831;Hannah;Crosby;F;1979.10.26
210889;Patricia;Swanson;F;1977.10.26
843465;Amanda;Harris;F;1973.10.27
434750;Daniel;Kaufman;M;1974.10.27
912299;Lisa;Clayton;F;1966.10.29
364536;Brent;Stewart;F;1953.11.01
653309;William;Schneider;M;1974.10.27
864349;Stacy;Lynch;F;1956.10.31
696405;Richard;Lee;;2004.10.19
575109;Leroy;Taylor;F;2004.10.19
465930;Gary;Price;M;1975.10.27
967849;Valerie;Tate;M;1955.11.01
